transaction_id,customer_id,region,category,transaction_date,amount,campaign
44502,3346,North,Grocery,2025-03-02,303.57,none
44503,2753,North,Beauty,2024-01-19,388.48,none
44504,2109,South,Electronics,2024-04-23,1577.94,none
44505,4239,North,Electronics,2025-12-14,1020.79,none
44506,4689,West,Home & Kitchen,2025-08-25,522.36,none
44507,685,North,Electronics,2025-11-08,4423.58,none
44508,26,East,Electronics,2025-10-22,1322.5,none
44509,991,Central,Home & Kitchen,2024-10-28,543.73,none
44510,4213,North,Electronics,2025-01-09,1081.58,none
44511,4776,South,Grocery,2025-02-15,57.39,none
44512,3538,East,Electronics,2024-12-13,2557.9,none
44513,89,East,Apparel,2025-09-20,470.78,none
44514,3004,West,Grocery,2025-02-12,255.41,none
44515,2176,East,Electronics,2024-04-09,982.79,none
44516,4070,North,Home & Kitchen,2025-09-22,823.32,none
44517,3919,North,Sports,2024-05-18,1010.58,none
44518,1013,Central,Apparel,2024-04-05,757.12,none
44519,1628,Central,Grocery,2025-03-15,2915.27,A_flat10
44520,1115,North,Electronics,2024-04-18,1856.82,none
44521,2735,Central,Apparel,2024-11-08,78.39,none
44522,414,West,Beauty,2024-08-15,711.29,none
44523,3084,West,Sports,2024-06-15,329.48,none
44524,2466,South,Electronics,2025-12-29,3001.12,none
44525,2911,South,Grocery,2025-01-14,48.36,none
44526,4368,South,Apparel,2024-09-23,487.04,none
44527,2515,West,Beauty,2025-03-04,1031.47,A_flat10
44528,4096,Central,Sports,2025-04-02,1159.48,none
44529,4880,North,Sports,2024-12-26,542.85,none
44530,460,North,Home & Kitchen,2025-09-05,530.42,none
44531,389,East,Beauty,2025-08-17,543.61,none
44532,936,North,Home & Kitchen,2025-02-11,394.75,none
44533,3783,West,Apparel,2024-12-26,1702.89,none
44534,3304,North,Beauty,2024-03-04,584.8,none
44535,3128,West,Home & Kitchen,2025-10-30,803.58,none
44536,3502,Central,Home & Kitchen,2025-05-06,497.52,none
44537,2370,Central,Beauty,2024-12-11,266.88,none
44538,1498,Central,Grocery,2024-11-18,356.35,none
44539,940,East,Electronics,2025-10-19,1760.54,none
44540,4904,South,Grocery,2025-03-02,52.11,none
44541,1282,West,Beauty,2024-06-25,314.84,none
44542,1762,North,Electronics,2025-05-18,496.28,none
44543,3752,West,Grocery,2025-04-28,146.28,none
44544,3909,North,Home & Kitchen,2024-06-13,972.27,none
44545,2734,East,Apparel,2025-07-26,585.26,none
44546,2674,South,Grocery,2024-02-16,119.07,none
44547,5037,East,Beauty,2024-06-01,330.68,none
44548,2389,Central,Electronics,2025-11-05,1015.0,none
44549,4687,West,Home & Kitchen,2024-02-27,1391.2,none
44550,5140,Central,Home & Kitchen,2025-06-28,1278.98,none
44551,328,East,Apparel,2024-12-26,286.26,none
44552,3413,East,Sports,2025-05-28,2742.4,none
44553,5022,Central,Apparel,2024-04-23,109.93,none
44554,2294,North,Electronics,2025-02-14,1095.46,none
44555,1957,East,Beauty,2024-03-04,525.45,none
44556,1934,West,Grocery,2025-01-13,126.05,none
44557,3970,Central,Home & Kitchen,2024-09-12,464.66,none
44558,3482,East,Grocery,2025-07-12,226.27,none
44559,2273,North,Grocery,2025-03-25,190.94,B_tiered
44560,3039,East,Sports,2024-01-27,1995.08,none
44561,3109,West,Beauty,2025-04-24,447.51,none
44562,1504,South,Home & Kitchen,2025-06-23,275.09,none
44563,31,West,Apparel,2024-12-14,1180.75,none
44564,19,West,Apparel,2025-11-12,97.57,none
44565,2319,South,Electronics,2024-09-25,929.57,none
44566,3569,West,Beauty,2025-08-04,707.4,none
44567,4808,Central,Home & Kitchen,2024-12-02,1092.27,none
44568,4372,North,Electronics,2025-12-07,2895.84,none
44569,1789,West,Grocery,2025-04-15,339.28,none
44570,2795,North,Home & Kitchen,2024-12-12,604.16,none
44571,2319,South,Grocery,2025-06-30,522.97,none
44572,1063,West,Grocery,2025-10-01,332.5,none
44573,1068,North,Sports,2025-03-03,1963.7,A_flat10
44574,4387,West,Grocery,2025-05-19,184.1,none
44575,622,West,Grocery,2025-05-12,268.31,none
44576,359,West,Grocery,2025-09-10,466.26,none
44577,1423,West,Grocery,2024-06-02,688.8,none
44578,2524,East,Electronics,2024-02-08,2824.75,none
44579,243,South,Apparel,2024-07-15,1835.82,none
44580,1760,East,Home & Kitchen,2024-01-01,933.54,none
44581,4326,Central,Grocery,2025-12-06,107.37,none
44582,1913,South,Electronics,2025-07-20,810.68,none
44583,3084,West,Apparel,2025-10-08,540.61,none
44584,5011,East,Sports,2025-01-31,703.45,none
44585,3656,South,Electronics,2025-08-02,4697.83,none
44586,3538,East,Home & Kitchen,2024-03-13,1510.79,none
44587,5061,North,Beauty,2024-09-23,691.83,none
44588,470,West,Electronics,2024-05-13,866.07,none
44589,4885,North,Apparel,2025-11-16,1113.24,none
44590,773,North,Beauty,2024-04-22,495.8,none
44591,185,Central,Grocery,2024-02-21,142.86,none
44592,2403,East,Beauty,2024-06-06,677.71,none
44593,4611,West,Apparel,2024-08-13,629.12,none
44594,1613,West,Beauty,2025-12-26,990.88,none
44595,459,East,Electronics,2025-10-28,211.8,none
44596,96,North,Home & Kitchen,2025-01-26,611.0,none
44597,2020,East,Grocery,2025-09-27,225.65,none
44598,5127,North,Electronics,2025-12-15,817.94,none
44599,3527,West,Grocery,2025-01-08,10.89,none
44600,2621,Central,Home & Kitchen,2024-05-24,1452.76,none
44601,1053,North,Beauty,2025-09-02,348.19,none
44602,4958,North,Home & Kitchen,2024-12-09,807.25,none
44603,215,East,Electronics,2025-08-11,1567.95,none
44604,181,South,Grocery,2025-01-16,69.82,none
44605,1536,West,Beauty,2025-12-23,562.41,none
44606,2351,South,Beauty,2025-08-21,226.27,none
44607,4639,West,Home & Kitchen,2024-10-03,205.04,none
44608,3699,East,Apparel,2024-01-17,3720.15,none
44609,2046,Central,Grocery,2025-01-07,389.84,none
44610,3379,North,Sports,2024-11-20,1610.12,none
44611,3771,Central,Apparel,2025-02-21,848.69,none
44612,949,East,Home & Kitchen,2024-06-13,210.77,none
44613,1748,East,Home & Kitchen,2024-09-25,118.34,none
44614,1246,West,Electronics,2025-08-03,930.53,none
44615,4327,South,Beauty,2024-07-12,1081.39,none
44616,4628,West,Electronics,2024-11-20,2421.6,none
44617,4669,North,Apparel,2025-12-16,1314.73,none
44618,3074,South,Grocery,2024-01-02,384.1,none
44619,1840,North,Grocery,2025-04-28,1325.77,none
44620,2619,North,Beauty,2024-03-04,696.27,none
44621,4585,West,Apparel,2025-06-11,380.57,none
44622,3542,South,Grocery,2024-05-03,611.32,none
44623,4340,East,Electronics,2024-03-23,844.13,none
44624,446,Central,Electronics,2024-01-15,1144.29,none
44625,2746,East,Beauty,2024-09-15,407.76,none
44626,4237,South,Electronics,2024-08-24,1038.23,none
44627,2749,West,Apparel,2024-08-02,200.73,none
44628,1571,West,Grocery,2025-10-23,100.97,none
44629,1821,South,Electronics,2024-01-03,821.8,none
44630,341,South,Electronics,2025-04-13,882.36,none
44631,4593,South,Electronics,2024-04-27,489.06,none
44632,3622,North,Grocery,2024-06-23,88.13,none
44633,4705,North,Beauty,2025-08-29,468.31,none
44634,828,North,Home & Kitchen,2024-03-11,317.01,none
44635,1208,South,Home & Kitchen,2025-09-25,2685.45,none
44636,2820,East,Home & Kitchen,2024-07-14,317.53,none
44637,468,West,Apparel,2025-09-13,507.79,none
44638,3234,North,Beauty,2025-08-02,169.43,none
44639,1671,West,Beauty,2025-08-13,612.24,none
44640,858,West,Apparel,2024-05-11,1949.45,none
44641,1758,Central,Sports,2025-12-07,2077.15,none
44642,4919,West,Beauty,2025-06-25,1411.7,none
44643,3166,East,Sports,2024-11-15,375.62,none
44644,3229,Central,Grocery,2025-08-21,2479.35,none
44645,3966,North,Apparel,2025-11-28,1416.81,none
44646,4332,Central,Grocery,2025-05-28,305.06,none
44647,3020,West,Electronics,2024-10-01,3302.39,none
44648,2350,South,Grocery,2025-01-19,1196.01,none
44649,490,North,Beauty,2025-07-05,1481.9,none
44650,4035,West,Apparel,2024-07-01,89.8,none
44651,1254,South,Electronics,2025-01-27,1064.13,none
44652,818,Central,Electronics,2025-04-18,216.64,none
44653,4874,North,Grocery,2025-04-29,1197.57,none
44654,3455,East,Sports,2025-01-28,391.14,none
44655,3074,South,Home & Kitchen,2024-10-31,819.17,none
44656,3599,North,Apparel,2024-01-09,1628.19,none
44657,1831,East,Grocery,2025-08-20,528.68,none
44658,4610,West,Beauty,2025-12-15,286.69,none
44659,2571,Central,Apparel,2025-06-24,129.14,none
44660,2821,West,Sports,2025-07-06,970.19,none
44661,1744,North,Apparel,2025-06-07,470.45,none
44662,5101,West,Apparel,2024-01-24,708.25,none
44663,2541,Central,Beauty,2025-08-14,264.14,none
44664,185,Central,Grocery,2024-10-22,251.41,none
44665,4683,West,Electronics,2024-05-02,156.4,none
44666,2154,South,Grocery,2025-03-18,126.52,B_tiered
44667,3050,Central,Electronics,2024-05-01,272.42,none
44668,1374,East,Home & Kitchen,2025-09-26,2344.97,none
44669,168,East,Home & Kitchen,2025-04-15,568.11,none
44670,473,North,Grocery,2025-03-29,111.79,B_tiered
44671,1474,North,Beauty,2025-04-23,351.69,none
44672,4341,West,Electronics,2024-05-23,1275.37,none
44673,5163,South,Apparel,2024-12-15,454.22,none
44674,556,East,Grocery,2025-04-21,180.64,none
44675,3347,Central,Apparel,2025-04-23,752.85,none
44676,4885,North,Electronics,2025-01-06,3085.72,none
44677,1594,East,Grocery,2024-01-08,320.03,none
44678,4834,North,Electronics,2024-11-16,821.25,none
44679,2408,North,Electronics,2025-11-09,1019.36,none
44680,1790,East,Apparel,2025-03-28,103.27,B_tiered
44681,4246,West,Electronics,2025-04-22,1246.83,none
44682,513,West,Electronics,2025-10-15,13584.35,none
44683,2518,West,Electronics,2025-11-05,1110.66,none
44684,1044,Central,Sports,2024-02-18,1773.72,none
44685,2384,North,Apparel,2025-07-01,501.56,none
44686,2729,South,Grocery,2024-10-16,7595.9,none
44687,3244,West,Apparel,2024-05-17,399.69,none
44688,718,North,Home & Kitchen,2025-02-08,409.04,none
44689,4190,West,Home & Kitchen,2025-11-23,1882.08,none
44690,4788,West,Electronics,2025-01-29,274.59,none
44691,4614,East,Home & Kitchen,2024-05-15,239.61,none
44692,2981,South,Grocery,2025-08-20,190.49,none
44693,3507,East,Apparel,2025-07-03,1842.59,none
44694,4724,West,Home & Kitchen,2025-03-19,893.05,B_tiered
44695,538,East,Apparel,2024-01-30,778.55,none
44696,3675,South,Beauty,2024-02-20,205.62,none
44697,2953,South,Electronics,2024-03-07,1056.38,none
44698,3734,South,Home & Kitchen,2024-10-25,354.46,none
44699,996,North,Beauty,2025-10-17,161.57,none
44700,1531,Central,Beauty,2025-01-25,153.42,none
44701,4779,West,Grocery,2025-01-02,63.39,none
44702,470,West,Electronics,2025-02-27,1871.42,none
44703,4829,Central,Grocery,2025-03-12,47.7,A_flat10
44704,3750,South,Grocery,2024-09-06,320.73,none
44705,1328,East,Home & Kitchen,2025-09-26,2088.88,none
44706,3613,West,Grocery,2025-08-02,101.36,none
44707,4692,East,Home & Kitchen,2024-07-16,1699.31,none
44708,1030,Central,Beauty,2025-08-23,177.34,none
44709,3601,West,Grocery,2025-04-26,239.29,none
44710,5008,North,Apparel,2025-07-23,1846.71,none
44711,1305,Central,Grocery,2025-12-18,270.07,none
44712,4772,North,Home & Kitchen,2025-04-06,292.34,none
44713,649,Central,Beauty,2025-05-11,281.3,none
44714,3784,South,Home & Kitchen,2024-10-19,747.58,none
44715,250,Central,Apparel,2024-01-23,1260.25,none
44716,2740,South,Electronics,2025-07-24,487.31,none
44717,284,Central,Home & Kitchen,2025-10-24,1291.47,none
44718,5092,South,Electronics,2024-08-01,2143.44,none
44719,4372,North,Beauty,2024-09-17,2229.22,none
44720,4490,East,Home & Kitchen,2024-08-14,4502.63,none
44721,4827,West,Beauty,2025-11-30,1205.14,none
44722,3748,South,Apparel,2024-06-01,324.74,none
44723,1495,North,Grocery,2024-06-02,854.66,none
44724,5200,South,Home & Kitchen,2025-11-24,878.63,none
44725,1811,North,Sports,2024-04-30,87.18,none
44726,4533,Central,Home & Kitchen,2025-03-25,588.43,B_tiered
44727,3909,North,Apparel,2025-08-01,125.26,none
44728,3300,South,Electronics,2024-03-17,428.75,none
44729,3497,West,Beauty,2024-04-16,115.97,none
44730,2,West,Home & Kitchen,2025-12-26,542.69,none
44731,2977,West,Grocery,2025-06-20,66.07,none
44732,476,North,Electronics,2025-11-15,1473.1,none
44733,5194,South,Sports,2025-03-24,951.65,B_tiered
44734,1084,South,Grocery,2024-09-17,117.99,none
44735,4426,South,Beauty,2024-08-28,2502.43,none
44736,4118,East,Home & Kitchen,2024-09-30,745.11,none
44737,3487,South,Grocery,2025-10-16,278.97,none
44738,2989,West,Grocery,2024-03-06,504.53,none
44739,2212,South,Electronics,2025-08-03,7820.55,none
44740,3975,West,Grocery,2025-08-12,710.25,none
44741,2005,West,Grocery,2025-12-20,154.13,none
44742,3930,West,Electronics,2024-11-29,787.16,none
44743,929,South,Sports,2024-02-29,480.38,none
44744,4263,West,Home & Kitchen,2025-02-19,691.07,none
44745,4015,North,Electronics,2025-01-12,1163.89,none
44746,3971,South,Grocery,2025-03-12,86.21,A_flat10
44747,2111,North,Electronics,2024-06-05,3550.33,none
44748,3648,South,Apparel,2025-10-08,438.19,none
44749,2630,South,Electronics,2024-06-03,436.23,none
44750,1390,West,Sports,2025-11-22,4341.34,none
44751,2420,North,Apparel,2025-05-22,736.77,none
44752,2071,Central,Sports,2025-03-28,500.75,B_tiered
44753,824,Central,Apparel,2024-09-05,585.73,none
44754,77,North,Electronics,2024-01-06,776.83,none
44755,3403,Central,Beauty,2024-04-09,91.49,none
44756,3851,East,Electronics,2025-03-09,407.04,A_flat10
44757,1593,East,Grocery,2025-03-28,262.98,B_tiered
44758,5185,West,Apparel,2025-01-11,1116.85,none
44759,1133,West,Apparel,2025-12-01,487.39,none
44760,3161,West,Grocery,2024-03-01,76.58,none
44761,4248,Central,Grocery,2024-10-17,78.56,none
44762,3747,Central,Grocery,2024-06-19,221.74,none
44763,2049,South,Grocery,2025-05-29,331.51,none
44764,4463,North,Apparel,2025-06-02,200.27,none
44765,3873,South,Apparel,2025-12-18,361.38,none
44766,1322,North,Apparel,2024-06-04,373.44,none
44767,3834,Central,Sports,2025-01-09,1882.55,none
44768,1705,South,Electronics,2025-07-21,562.59,none
44769,1361,East,Grocery,2025-10-14,246.11,none
44770,1955,North,Electronics,2024-05-28,1598.77,none
44771,2066,North,Grocery,2025-05-28,170.37,none
44772,72,South,Electronics,2025-04-18,1013.73,none
44773,1360,East,Home & Kitchen,2024-03-31,1234.12,none
44774,3555,Central,Apparel,2025-01-13,1060.38,none
44775,1928,South,Sports,2024-04-14,250.36,none
44776,3288,Central,Grocery,2025-09-12,230.61,none
44777,3406,North,Sports,2025-12-03,961.05,none
44778,5101,West,Electronics,2025-07-26,3565.25,none
44779,2209,North,Home & Kitchen,2025-11-30,624.2,none
44780,3073,West,Grocery,2024-01-30,603.12,none
44781,3732,West,Home & Kitchen,2025-10-02,1219.94,none
44782,3518,North,Home & Kitchen,2024-05-11,397.54,none
44783,2749,West,Electronics,2025-03-19,2190.29,B_tiered
44784,4135,West,Sports,2025-04-18,1008.86,none
44785,3406,North,Electronics,2025-03-20,2298.07,B_tiered
44786,3476,Central,Electronics,2025-11-29,93.15,none
44787,1474,North,Electronics,2025-11-29,2785.61,none
44788,4128,North,Grocery,2024-04-12,763.93,none
44789,2927,North,Grocery,2024-08-13,297.65,none
44790,4403,North,Electronics,2024-09-22,11242.71,none
44791,799,East,Grocery,2024-04-02,59.76,none
44792,2009,West,Electronics,2025-02-11,641.59,none
44793,3641,East,Grocery,2024-09-14,222.42,none
44794,4731,East,Beauty,2025-12-11,2744.21,none
44795,4512,Central,Beauty,2024-09-01,173.04,none
44796,3170,West,Grocery,2024-12-28,748.46,none
44797,3833,West,Apparel,2024-12-10,7301.99,none
44798,2125,West,Grocery,2025-07-11,457.07,none
44799,873,East,Beauty,2025-09-25,29.23,none
44800,2513,South,Apparel,2024-11-28,2400.0,none
44801,4981,North,Electronics,2024-10-02,2530.1,none
44802,1931,West,Sports,2024-10-28,468.91,none
44803,2737,West,Electronics,2025-08-20,453.9,none
44804,4921,North,Home & Kitchen,2025-05-05,596.54,none
44805,510,South,Sports,2025-12-01,694.16,none
44806,271,West,Beauty,2025-04-05,833.74,none
44807,3219,East,Grocery,2025-11-12,869.77,none
44808,1801,West,Grocery,2024-04-27,273.92,none
44809,3453,West,Apparel,2025-05-17,2306.82,none
44810,2043,South,Grocery,2024-04-08,187.11,none
44811,2636,North,Electronics,2024-10-19,265.48,none
44812,5033,West,Beauty,2025-11-15,2068.25,none
44813,2411,East,Apparel,2025-04-26,719.47,none
44814,3527,West,Apparel,2025-03-23,300.62,B_tiered
44815,5184,Central,Electronics,2025-09-01,3819.11,none
44816,2061,East,Electronics,2024-05-28,133.45,none
44817,47,West,Grocery,2025-04-14,324.71,none
44818,3656,South,Grocery,2024-01-25,86.42,none
44819,3334,North,Apparel,2025-03-25,235.67,B_tiered
44820,1836,North,Home & Kitchen,2025-09-24,720.36,none
44821,3803,South,Home & Kitchen,2024-09-04,175.88,none
44822,3985,South,Home & Kitchen,2025-08-09,1586.1,none
44823,1192,East,Electronics,2025-12-29,605.62,none
44824,981,North,Home & Kitchen,2024-12-15,799.98,none
44825,3543,West,Sports,2025-10-26,1080.52,none
44826,2206,South,Grocery,2025-10-28,241.48,none
44827,626,North,Apparel,2024-09-09,849.48,none
44828,559,Central,Grocery,2024-06-13,140.06,none
44829,33,West,Electronics,2024-05-02,2710.2,none
44830,406,East,Beauty,2025-12-12,641.3,none
44831,3500,West,Electronics,2024-09-08,639.44,none
44832,4893,Central,Electronics,2025-02-15,631.99,none
44833,4141,North,Grocery,2024-03-13,503.96,none
44834,2479,East,Grocery,2024-09-26,411.04,none
44835,3615,Central,Home & Kitchen,2025-12-04,101.57,none
44836,3067,West,Home & Kitchen,2024-02-08,741.64,none
44837,1200,West,Home & Kitchen,2024-01-14,304.26,none
44838,2066,North,Beauty,2024-03-06,430.56,none
44839,2465,North,Apparel,2024-10-22,204.87,none
44840,1402,Central,Home & Kitchen,2024-05-31,450.93,none
44841,4907,North,Electronics,2025-04-10,614.39,none
44842,1432,West,Sports,2024-12-08,1638.48,none
44843,3615,Central,Apparel,2024-07-29,361.04,none
44844,1693,East,Grocery,2024-01-18,1249.3,none
44845,2465,North,Home & Kitchen,2025-10-21,1117.65,none
44846,3670,West,Sports,2024-12-21,456.37,none
44847,3969,East,Sports,2024-11-12,427.33,none
44848,1211,East,Home & Kitchen,2025-11-11,742.6,none
44849,2845,West,Grocery,2024-04-12,299.93,none
44850,3313,North,Sports,2025-07-21,64.93,none
44851,182,West,Electronics,2024-01-12,14556.81,none
44852,3949,South,Beauty,2025-12-28,833.23,none
44853,3250,East,Electronics,2024-06-19,808.69,none
44854,3323,Central,Beauty,2025-07-15,105.16,none
44855,1041,East,Grocery,2025-03-20,943.5,B_tiered
44856,2545,North,Sports,2024-11-18,363.89,none
44857,2956,West,Home & Kitchen,2025-05-02,599.68,none
44858,1791,South,Beauty,2024-07-21,129.22,none
44859,3558,East,Grocery,2025-05-13,772.84,none
44860,203,North,Grocery,2025-12-18,2660.68,none
44861,2612,South,Electronics,2024-08-28,1348.3,none
44862,310,East,Home & Kitchen,2025-02-13,3776.03,none
44863,2265,Central,Grocery,2025-02-23,293.62,none
44864,4651,East,Grocery,2024-09-25,213.06,none
44865,2321,Central,Electronics,2025-11-11,3759.35,none
44866,5111,West,Grocery,2025-08-23,404.34,none
44867,3928,South,Grocery,2024-07-10,200.93,none
44868,4939,West,Apparel,2025-09-10,1731.02,none
44869,4563,South,Electronics,2025-07-15,1147.63,none
44870,4461,South,Electronics,2024-12-30,11939.76,none
44871,1701,South,Grocery,2024-12-27,167.48,none
44872,4284,West,Beauty,2024-11-24,177.64,none
44873,1739,East,Home & Kitchen,2024-06-05,2046.55,none
44874,4419,East,Beauty,2025-10-21,250.81,none
44875,2419,Central,Home & Kitchen,2024-09-20,177.43,none
44876,42,North,Grocery,2024-08-25,114.28,none
44877,4762,East,Sports,2025-01-28,599.02,none
44878,3623,North,Home & Kitchen,2025-10-08,580.7,none
44879,3572,South,Grocery,2025-02-21,323.95,none
44880,4570,West,Grocery,2025-08-25,101.94,none
44881,5011,East,Beauty,2024-06-20,713.93,none
44882,3994,South,Electronics,2024-05-07,356.94,none
44883,2960,North,Sports,2024-12-30,75.26,none
44884,906,South,Apparel,2024-04-13,1610.52,none
44885,3731,East,Electronics,2024-10-06,1937.53,none
